"id","source_id","source_name","category","title","summary","item_url","source_url","published_date","scrape_status","error_message","raw_json","scraped_at","created_at","updated_at","protected_from_cleanup","protected_at"
"smi-4170e08d03995eb1","state-dept-travel","State Dept Travel Advisories","Medical / Deployment / Occu-Med","Albania",,"https://travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Albania.html","https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories.html/","2024-12-31 00:00:00","success",,"{""title"":""Albania"",""itemUrl"":""https://travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Albania.html"",""publishedDate"":""2024-12-31T00:00:00.000Z""}","2026-06-24 07:53:32.07","2026-06-24 07:53:32.07","2026-06-24 07:53:32.07","false",
"smi-424beb51af488263","osha-data","OSHA Data","Medical / Deployment / Occu-Med","Work-Related Fatalities Inspected by OSHA",,"https://www.osha.gov/fatalities","https://www.osha.gov/data","2025-12-04 00:00:00","success",,"{""title"":""Work-Related Fatalities Inspected by OSHA"",""itemUrl"":""https://www.osha.gov/fatalities"",""publishedDate"":""2025-12-04T00:00:00.000Z""}","2026-06-24 07:53:39.762","2026-06-24 07:53:39.762","2026-06-24 07:53:39.762","false",
"smi-451c4e50f6552824","cdc-travel","CDC Travel Notices","Medical / Deployment / Occu-Med","Read More >>",,"https://wwwnc.cdc.gov/travel/notices/level2/ebola-drc-uganda","https://wwwnc.cdc.gov/travel/notices","2026-06-15 00:00:00","success",,"{""title"":""Read More >>"",""itemUrl"":""https://wwwnc.cdc.gov/travel/notices/level2/ebola-drc-uganda"",""publishedDate"":""2026-06-15T00:00:00.000Z""}","2026-06-24 07:53:30.069","2026-06-24 07:53:30.069","2026-06-24 07:53:30.069","false",
"smi-45b1d460d1b8b41c","naspo","NASPO State Procurement Directory","State / Local Procurement","Winners",,"https://www.naspo.org/awards/george-cronin-awards/winners/2022/","https://www.naspo.org/states/",,"success",,"{""title"":""Winners"",""itemUrl"":""https://www.naspo.org/awards/george-cronin-awards/winners/2022/""}","2026-06-24 07:53:44.135","2026-06-24 07:53:44.135","2026-06-24 07:53:44.135","false",
"smi-45b6316e2dbbfdeb","doj-oig","DOJ OIG","Oversight / Pain Points","U.S. Department of Justice Office of the Inspector General",,"https://oig.justice.gov/","https://oig.justice.gov/",,"success",,"{""title"":""U.S. Department of Justice Office of the Inspector General"",""itemUrl"":""https://oig.justice.gov/""}","2026-06-24 07:53:24.742","2026-06-24 07:53:24.742","2026-06-24 07:53:24.742","false",
"smi-464bd3fd9fb66ca6","hhs-oig","HHS OIG","Oversight / Pain Points","HHS-OIG U.S. Department of Health and Human Services Office of Inspector General",,"https://oig.hhs.gov/","https://oig.hhs.gov/",,"success",,"{""title"":""HHS-OIG U.S. Department of Health and Human Services Office of Inspector General"",""itemUrl"":""https://oig.hhs.gov/""}","2026-06-24 07:53:22.019","2026-06-24 07:53:22.019","2026-06-24 07:53:22.019","false",
"smi-466a77fe992f97c1","peraton","Peraton","Contractor Newsrooms","Read More",,"https://www.peraton.com/news/peratons-innovation-engine-peraton-labs-names-steve-kropac-as-vice-president-and-general-manager","https://www.peraton.com/news/","2026-05-11 00:00:00","success",,"{""title"":""Read More"",""itemUrl"":""https://www.peraton.com/news/peratons-innovation-engine-peraton-labs-names-steve-kropac-as-vice-president-and-general-manager"",""publishedDate"":""2026-05-11T00:00:00.000Z""}","2026-06-24 07:52:56.953","2026-06-24 07:52:56.953","2026-06-24 07:52:56.953","false",
"smi-478708e9660f91f8","rtx","RTX","Contractor Newsrooms","RTX's Collins Aerospace opens expanded manufacturing facility in Tajęcina, Poland",,"https://www.rtx.com/news/news-center/2026/06/02/rtxs-collins-aerospace-opens-expanded-manufacturing-facility-in-tajecina-poland","https://www.rtx.com/news",,"success",,"{""title"":""RTX's Collins Aerospace opens expanded manufacturing facility in Tajęcina, Poland"",""itemUrl"":""https://www.rtx.com/news/news-center/2026/06/02/rtxs-collins-aerospace-opens-expanded-manufacturing-facility-in-tajecina-poland""}","2026-06-24 07:52:44.396","2026-06-24 07:52:44.396","2026-06-24 07:52:44.396","false",
"smi-48250371bcb32cef","lockheed","Lockheed Martin","Contractor Newsrooms","Lockheed Martin Partners with European Industry for NATO Next Generation Modelling and Simulation Competition",,"https://news.lockheedmartin.com/2026-06-23-Lockheed-Martin-Partners-with-European-Industry-for-NATO-Next-Generation-Modelling-and-Simulation-Competition","https://news.lockheedmartin.com/","2026-06-23 00:00:00","success",,"{""title"":""Lockheed Martin Partners with European Industry for NATO Next Generation Modelling and Simulation Competition"",""itemUrl"":""https://news.lockheedmartin.com/2026-06-23-Lockheed-Martin-Partners-with-European-Industry-for-NATO-Next-Generation-Modelling-and-Simulation-Competition"",""publishedDate"":""2026-06-23T00:00:00.000Z""}","2026-06-24 07:52:47.208","2026-06-24 07:52:47.208","2026-06-24 07:52:47.208","false",
"smi-4a2b90f5b6d88df7","naspo","NASPO State Procurement Directory","State / Local Procurement","About",,"https://www.naspo.org/awards/george-cronin-awards/","https://www.naspo.org/states/",,"success",,"{""title"":""About"",""itemUrl"":""https://www.naspo.org/awards/george-cronin-awards/""}","2026-06-24 07:53:44.135","2026-06-24 07:53:44.135","2026-06-24 07:53:44.135","false",
"smi-4ae7c40776d5ed11","peraton","Peraton","Contractor Newsrooms","Peraton’s Innovation Engine, Peraton Labs, Names Steve Kropac as Vice President and General Manager",,"https://www.peraton.com/news/peratons-innovation-engine-peraton-labs-names-steve-kropac-as-vice-president-and-general-manager","https://www.peraton.com/news/","2026-05-11 00:00:00","success",,"{""title"":""Peraton’s Innovation Engine, Peraton Labs, Names Steve Kropac as Vice President and General Manager"",""itemUrl"":""https://www.peraton.com/news/peratons-innovation-engine-peraton-labs-names-steve-kropac-as-vice-president-and-general-manager"",""publishedDate"":""2026-05-11T00:00:00.000Z""}","2026-06-24 07:52:56.953","2026-06-24 07:52:56.953","2026-06-24 07:52:56.953","false",
"smi-4bff726e34a39931","cdc-travel","CDC Travel Notices","Medical / Deployment / Occu-Med","Ebola Bundibugyo Virus Disease in the Democratic Republic of the Congo and Uganda",,"https://wwwnc.cdc.gov/travel/notices/level2/ebola-drc-uganda","https://wwwnc.cdc.gov/travel/notices","2026-06-15 00:00:00","success",,"{""title"":""Ebola Bundibugyo Virus Disease in the Democratic Republic of the Congo and Uganda"",""itemUrl"":""https://wwwnc.cdc.gov/travel/notices/level2/ebola-drc-uganda"",""publishedDate"":""2026-06-15T00:00:00.000Z""}","2026-06-24 07:53:30.069","2026-06-24 07:53:30.069","2026-06-24 07:53:30.069","false",
"smi-4e41ec65faec2e85","nys-contracts","NYS Contract Reporter","State / Local Procurement","Accessibility",,"https://www.nyscr.ny.gov/Home/Policies#Accessibility","https://www.nyscr.ny.gov/",,"success",,"{""title"":""Accessibility"",""itemUrl"":""https://www.nyscr.ny.gov/Home/Policies#Accessibility""}","2026-06-24 07:54:03.53","2026-06-24 07:54:03.53","2026-06-24 07:54:03.53","false",
"smi-4ed4b3e70d78fcd9","grants-gov","Grants.gov","Federal Procurement / Awards","XML Extract",,"https://www.grants.gov/xml-extract","https://www.grants.gov/",,"success",,"{""title"":""XML Extract"",""itemUrl"":""https://www.grants.gov/xml-extract""}","2026-06-24 07:53:05.663","2026-06-24 07:53:05.663","2026-06-24 07:53:05.663","false",
"smi-503b0a5ffc2ed719","dhs-oig","DHS OIG","Oversight / Pain Points","Public Affairs",,"https://www.oig.dhs.gov/opa","https://www.oig.dhs.gov/",,"success",,"{""title"":""Public Affairs"",""itemUrl"":""https://www.oig.dhs.gov/opa""}","2026-06-24 07:53:19.869","2026-06-24 07:53:19.869","2026-06-24 07:53:19.869","false",
"smi-50bfdb7baf022c8d","northrop","Northrop Grumman","Contractor Newsrooms","Learn More about Northrop Grumman Unveils Beacon™ Autonomous Testbed Ecosystem",,"https://news.northropgrumman.com/autonomous-systems/Northrop-Grumman-Unveils-Beacon-Autonomous-Testbed-Ecosystem","https://news.northropgrumman.com/",,"success",,"{""title"":""Learn More about Northrop Grumman Unveils Beacon™ Autonomous Testbed Ecosystem"",""itemUrl"":""https://news.northropgrumman.com/autonomous-systems/Northrop-Grumman-Unveils-Beacon-Autonomous-Testbed-Ecosystem""}","2026-06-24 07:52:48.791","2026-06-24 07:52:48.791","2026-06-24 07:52:48.791","false",
"smi-523dc6d2b7253eaa","osha-data","OSHA Data","Medical / Deployment / Occu-Med","Injury Tracking Application (ITA) Data (OSHA Forms 300A, 300, 301)",,"https://www.osha.gov/Establishment-Specific-Injury-and-Illness-Data","https://www.osha.gov/data","2025-12-04 00:00:00","success",,"{""title"":""Injury Tracking Application (ITA) Data (OSHA Forms 300A, 300, 301)"",""itemUrl"":""https://www.osha.gov/Establishment-Specific-Injury-and-Illness-Data"",""publishedDate"":""2025-12-04T00:00:00.000Z""}","2026-06-24 07:53:39.762","2026-06-24 07:53:39.762","2026-06-24 07:53:39.762","false",
"smi-55128c69d23ef089","sam-opps","SAM.gov Opportunities","Federal Procurement / Awards","Go to Buy American Act data",,"https://sam.gov/data-services/Contract%20Opportunities/Buy%20American%20Act","https://sam.gov/content/opportunities",,"success",,"{""title"":""Go to Buy American Act data"",""itemUrl"":""https://sam.gov/data-services/Contract%20Opportunities/Buy%20American%20Act""}","2026-06-24 07:53:02.339","2026-06-24 07:53:02.339","2026-06-24 07:53:02.339","false",
"smi-562e2cdcf876f03b","mantech","ManTech","Contractor Newsrooms","Overview",,"https://www.mantech.com/contracts/","https://www.mantech.com/news/",,"success",,"{""title"":""Overview"",""itemUrl"":""https://www.mantech.com/contracts/""}","2026-06-24 07:52:59.134","2026-06-24 07:52:59.134","2026-06-24 07:52:59.134","false",
"smi-56323b3caaa60579","osha-enforcement","OSHA Enforcement","Medical / Deployment / Occu-Med","State Plans",,"https://www.osha.gov/stateplans","https://www.osha.gov/ords/imis/establishment.html",,"success",,"{""title"":""State Plans"",""itemUrl"":""https://www.osha.gov/stateplans""}","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","false",
"smi-5657067fcdbfc745","mantech","ManTech","Contractor Newsrooms","Overview",,"https://www.mantech.com/focus-areas/ethics-in-action/","https://www.mantech.com/news/",,"success",,"{""title"":""Overview"",""itemUrl"":""https://www.mantech.com/focus-areas/ethics-in-action/""}","2026-06-24 07:52:59.134","2026-06-24 07:52:59.134","2026-06-24 07:52:59.134","false",
"smi-56f1aac592cb03d1","state-dept-travel","State Dept Travel Advisories","Medical / Deployment / Occu-Med","Argentina",,"https://travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Argentina.html","https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories.html/","2026-05-20 00:00:00","success",,"{""title"":""Argentina"",""itemUrl"":""https://travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Argentina.html"",""publishedDate"":""2026-05-20T00:00:00.000Z""}","2026-06-24 07:53:32.07","2026-06-24 07:53:32.07","2026-06-24 07:53:32.07","false",
"smi-579d413171b63f09","nys-contracts","NYS Contract Reporter","State / Local Procurement","Business Registry",,"https://www.nyscr.ny.gov/Home/BusinessRegistry","https://www.nyscr.ny.gov/",,"success",,"{""title"":""Business Registry"",""itemUrl"":""https://www.nyscr.ny.gov/Home/BusinessRegistry""}","2026-06-24 07:54:03.53","2026-06-24 07:54:03.53","2026-06-24 07:54:03.53","false",
"smi-585b810075d9a7c0","northrop","Northrop Grumman","Contractor Newsrooms","Media Contacts",,"https://news.northropgrumman.com/Media-Contacts","https://news.northropgrumman.com/",,"success",,"{""title"":""Media Contacts"",""itemUrl"":""https://news.northropgrumman.com/Media-Contacts""}","2026-06-24 07:52:48.791","2026-06-24 07:52:48.791","2026-06-24 07:52:48.791","false",
"smi-5a7ca5b6b06fdc51","parsons","Parsons","Contractor Newsrooms","Parsons Awarded Multiple Contracts For $1.4B John A. Blatnik Bridge Replacement",,"https://www.parsons.com/2026/06/parsons-awarded-multiple-contracts-for-1-4b-john-a-blatnik-bridge-replacement/","https://www.parsons.com/newsroom/",,"success",,"{""title"":""Parsons Awarded Multiple Contracts For $1.4B John A. Blatnik Bridge Replacement"",""itemUrl"":""https://www.parsons.com/2026/06/parsons-awarded-multiple-contracts-for-1-4b-john-a-blatnik-bridge-replacement/""}","2026-06-24 07:52:53.448","2026-06-24 07:52:53.448","2026-06-24 07:52:53.448","false",
"smi-5d57cc0699b160a8","faa-ame","FAA AME Guide","Medical / Deployment / Occu-Med","Psychiatry Therapy, Psychotherapy and Counseling",,"https://www.faa.gov/ame_guide/app_process/exam_tech/item47/amd","https://www.faa.gov/ame_guide","2026-05-27 00:00:00","success",,"{""title"":""Psychiatry Therapy, Psychotherapy and Counseling"",""itemUrl"":""https://www.faa.gov/ame_guide/app_process/exam_tech/item47/amd"",""publishedDate"":""2026-05-27T00:00:00.000Z""}","2026-06-24 07:53:35.572","2026-06-24 07:53:35.572","2026-06-24 07:53:35.572","false",
"smi-5e5a5c43d39d46e5","usajobs","USAJOBS","Workforce / Demand","Sign in",,"https://www.usajobs.gov/applicant/profile/dashboard/","https://www.usajobs.gov/",,"success",,"{""title"":""Sign in"",""itemUrl"":""https://www.usajobs.gov/applicant/profile/dashboard/""}","2026-06-24 07:53:27.426","2026-06-24 07:53:27.426","2026-06-24 07:53:27.426","false",
"smi-5ffb39d3ee5180a6","sam-opps","SAM.gov Opportunities","Federal Procurement / Awards","Go to contract opportunities data",,"https://sam.gov/data-services/Contract%20Opportunities","https://sam.gov/content/opportunities",,"success",,"{""title"":""Go to contract opportunities data"",""itemUrl"":""https://sam.gov/data-services/Contract%20Opportunities""}","2026-06-24 07:53:02.339","2026-06-24 07:53:02.339","2026-06-24 07:53:02.339","false",
"smi-6055ceb635f2405f","grants-gov","Grants.gov","Federal Procurement / Awards","Learn more",,"https://www.grants.gov/support/grants-gov-maintenance-calendar","https://www.grants.gov/",,"success",,"{""title"":""Learn more"",""itemUrl"":""https://www.grants.gov/support/grants-gov-maintenance-calendar""}","2026-06-24 07:53:05.663","2026-06-24 07:53:05.663","2026-06-24 07:53:05.663","false",
"smi-616d778b9debedf2","osha-news","OSHA News Releases","Medical / Deployment / Occu-Med","Media Center",,"https://www.osha.gov/media-center","https://www.osha.gov/news/newsreleases","2026-03-06 00:00:00","success",,"{""title"":""Media Center"",""itemUrl"":""https://www.osha.gov/media-center"",""publishedDate"":""2026-03-06T00:00:00.000Z""}","2026-06-24 07:53:37.759","2026-06-24 07:53:37.759","2026-06-24 07:53:37.759","false",
"smi-634d6b38e054cb8b","mantech","ManTech","Contractor Newsrooms","Products",,"https://www.mantech.com/products/","https://www.mantech.com/news/",,"success",,"{""title"":""Products"",""itemUrl"":""https://www.mantech.com/products/""}","2026-06-24 07:52:59.134","2026-06-24 07:52:59.134","2026-06-24 07:52:59.134","false",
"smi-636f73b5b9e626a8","osha-enforcement","OSHA Enforcement","Medical / Deployment / Occu-Med","Occupational Safety and Health Administration",,"https://www.osha.gov/","https://www.osha.gov/ords/imis/establishment.html",,"success",,"{""title"":""Occupational Safety and Health Administration"",""itemUrl"":""https://www.osha.gov/""}","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","false",
"smi-63795fa4ed310f69","hhs-oig","HHS OIG","Oversight / Pain Points","Semiannual Report to Congress",,"https://oig.hhs.gov/reports/all/?report-type=SAR&hhs-agency=all&issue-date=all#results","https://oig.hhs.gov/",,"success",,"{""title"":""Semiannual Report to Congress"",""itemUrl"":""https://oig.hhs.gov/reports/all/?report-type=SAR&hhs-agency=all&issue-date=all#results""}","2026-06-24 07:53:22.019","2026-06-24 07:53:22.019","2026-06-24 07:53:22.019","false",
"smi-64837b716c70ee9a","federal-register","Federal Register","Regulatory / Rulemaking","Environment",,"https://www.federalregister.gov/environment","https://www.federalregister.gov/",,"success",,"{""title"":""Environment"",""itemUrl"":""https://www.federalregister.gov/environment""}","2026-06-24 07:53:09.988","2026-06-24 07:53:09.988","2026-06-24 07:53:09.988","false",
"smi-64df29c8afef8f81","naspo","NASPO State Procurement Directory","State / Local Procurement","How to Apply",,"https://www.naspo.org/awards/george-cronin-awards/how-to-apply/","https://www.naspo.org/states/",,"success",,"{""title"":""How to Apply"",""itemUrl"":""https://www.naspo.org/awards/george-cronin-awards/how-to-apply/""}","2026-06-24 07:53:44.135","2026-06-24 07:53:44.135","2026-06-24 07:53:44.135","false",
"smi-65df8fabe95a5d80","faa-ame","FAA AME Guide","Medical / Deployment / Occu-Med","2026 update schedule",,"https://www.faa.gov/ame_guide/update_schedule","https://www.faa.gov/ame_guide","2026-05-27 00:00:00","success",,"{""title"":""2026 update schedule"",""itemUrl"":""https://www.faa.gov/ame_guide/update_schedule"",""publishedDate"":""2026-05-27T00:00:00.000Z""}","2026-06-24 07:53:35.572","2026-06-24 07:53:35.572","2026-06-24 07:53:35.572","false",
"smi-69ea4232bf26c802","osha-enforcement","OSHA Enforcement","Medical / Deployment / Occu-Med","Law and Regulations",,"https://www.osha.gov/laws-regs","https://www.osha.gov/ords/imis/establishment.html",,"success",,"{""title"":""Law and Regulations"",""itemUrl"":""https://www.osha.gov/laws-regs""}","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","false",
"smi-6a15524804cec131","oversight-gov","Oversight.gov","Oversight / Pain Points","View Report",,"https://www.oversight.gov/reports/audit/department-energys-fiscal-year-2024-consolidated-financial-statements","https://www.oversight.gov/",,"success",,"{""title"":""View Report"",""itemUrl"":""https://www.oversight.gov/reports/audit/department-energys-fiscal-year-2024-consolidated-financial-statements""}","2026-06-24 07:53:15.475","2026-06-24 07:53:15.475","2026-06-24 07:53:15.475","false",
"smi-6ae1f8c6332170a0","doj-oig","DOJ OIG","Oversight / Pain Points","In memory of OIG Special Agent William ""Buddy"" Sentner",,"https://oig.justice.gov/special/sentner","https://oig.justice.gov/",,"success",,"{""title"":""In memory of OIG Special Agent William \""Buddy\"" Sentner"",""itemUrl"":""https://oig.justice.gov/special/sentner""}","2026-06-24 07:53:24.742","2026-06-24 07:53:24.742","2026-06-24 07:53:24.742","false",
"smi-6b3a0fc0d1994d70","nys-contracts","NYS Contract Reporter","State / Local Procurement","Find Bids",,"https://www.nyscr.ny.gov/Home/Contracts","https://www.nyscr.ny.gov/",,"success",,"{""title"":""Find Bids"",""itemUrl"":""https://www.nyscr.ny.gov/Home/Contracts""}","2026-06-24 07:54:03.53","2026-06-24 07:54:03.53","2026-06-24 07:54:03.53","false",
"smi-6ba59ba4ef2aeeab","federal-register","Federal Register","Regulatory / Rulemaking","Topics (CFR Indexing Terms)",,"https://www.federalregister.gov/topics","https://www.federalregister.gov/",,"success",,"{""title"":""Topics (CFR Indexing Terms)"",""itemUrl"":""https://www.federalregister.gov/topics""}","2026-06-24 07:53:09.988","2026-06-24 07:53:09.988","2026-06-24 07:53:09.988","false",
"smi-6caa87dc9e305afb","osha-news","OSHA News Releases","Medical / Deployment / Occu-Med","Speaker Requests",,"https://www.osha.gov/speaker-requests","https://www.osha.gov/news/newsreleases",,"success",,"{""title"":""Speaker Requests"",""itemUrl"":""https://www.osha.gov/speaker-requests""}","2026-06-24 07:53:37.759","2026-06-24 07:53:37.759","2026-06-24 07:53:37.759","false",
"smi-6cc9a04aff877d45","osha-enforcement","OSHA Enforcement","Medical / Deployment / Occu-Med","Freedom of Information Act",,"https://www.osha.gov/foia","https://www.osha.gov/ords/imis/establishment.html",,"success",,"{""title"":""Freedom of Information Act"",""itemUrl"":""https://www.osha.gov/foia""}","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","false",
"smi-6d8c00ace554f10c","oversight-gov","Oversight.gov","Oversight / Pain Points","View Report",,"https://www.oversight.gov/reports/commerce-chips-act-programs-status-report","https://www.oversight.gov/",,"success",,"{""title"":""View Report"",""itemUrl"":""https://www.oversight.gov/reports/commerce-chips-act-programs-status-report""}","2026-06-24 07:53:15.475","2026-06-24 07:53:15.475","2026-06-24 07:53:15.475","false",
"smi-6fa35eb6cf159e51","nys-contracts","NYS Contract Reporter","State / Local Procurement","Create an Account",,"https://www.nyscr.ny.gov/Account/Register","https://www.nyscr.ny.gov/",,"success",,"{""title"":""Create an Account"",""itemUrl"":""https://www.nyscr.ny.gov/Account/Register""}","2026-06-24 07:54:03.53","2026-06-24 07:54:03.53","2026-06-24 07:54:03.53","false",
"smi-703d9c813082c073","doj-oig","DOJ OIG","Oversight / Pain Points","Recommendations",,"https://oig.justice.gov/recommendations","https://oig.justice.gov/",,"success",,"{""title"":""Recommendations"",""itemUrl"":""https://oig.justice.gov/recommendations""}","2026-06-24 07:53:24.742","2026-06-24 07:53:24.742","2026-06-24 07:53:24.742","false",
"smi-70ff7f15115ba445","doj-oig","DOJ OIG","Oversight / Pain Points","Criminal and Civil Cases",,"https://oig.justice.gov/investigations/criminal_and_civil_cases","https://oig.justice.gov/",,"success",,"{""title"":""Criminal and Civil Cases"",""itemUrl"":""https://oig.justice.gov/investigations/criminal_and_civil_cases""}","2026-06-24 07:53:24.742","2026-06-24 07:53:24.742","2026-06-24 07:53:24.742","false",
"smi-7185f672d5265cc7","peraton","Peraton","Contractor Newsrooms","Read More",,"https://www.peraton.com/news/peraton-taps-industry-veteran-vishal-tulsian-as-sector-president-to-lead-health-state-and-local-portfolio","https://www.peraton.com/news/","2026-05-11 00:00:00","success",,"{""title"":""Read More"",""itemUrl"":""https://www.peraton.com/news/peraton-taps-industry-veteran-vishal-tulsian-as-sector-president-to-lead-health-state-and-local-portfolio"",""publishedDate"":""2026-05-11T00:00:00.000Z""}","2026-06-24 07:52:56.953","2026-06-24 07:52:56.953","2026-06-24 07:52:56.953","false",
"smi-71c17ff98ec77daf","parsons","Parsons","Contractor Newsrooms","Parsons’ CUAS Solutions Strengthen National Security And Protect Critical Infrastructure",,"https://www.parsons.com/2026/06/parsons-cuas-solutions-strengthen-national-security-and-protect-critical-infrastructure/","https://www.parsons.com/newsroom/",,"success",,"{""title"":""Parsons’ CUAS Solutions Strengthen National Security And Protect Critical Infrastructure"",""itemUrl"":""https://www.parsons.com/2026/06/parsons-cuas-solutions-strengthen-national-security-and-protect-critical-infrastructure/""}","2026-06-24 07:52:53.448","2026-06-24 07:52:53.448","2026-06-24 07:52:53.448","false",
"smi-723c0f217ddb29cd","osha-enforcement","OSHA Enforcement","Medical / Deployment / Occu-Med","A to Z Index",,"https://www.osha.gov/a-z","https://www.osha.gov/ords/imis/establishment.html",,"success",,"{""title"":""A to Z Index"",""itemUrl"":""https://www.osha.gov/a-z""}","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","false",
"smi-727697ad7192dd54","osha-enforcement","OSHA Enforcement","Medical / Deployment / Occu-Med","Federal Registers",,"https://www.osha.gov/laws-regs/federalregister/search?title_body=&field_date_range_radio=single&field_fr_date_single_value=&field_fr_publication_type%5B0%5D=63209&field_fr_publication_type%5B1%5D=63210&field_fr_publication_type%5B2%5D=63213","https://www.osha.gov/ords/imis/establishment.html",,"success",,"{""title"":""Federal Registers"",""itemUrl"":""https://www.osha.gov/laws-regs/federalregister/search?title_body=&field_date_range_radio=single&field_fr_date_single_value=&field_fr_publication_type%5B0%5D=63209&field_fr_publication_type%5B1%5D=63210&field_fr_publication_type%5B2%5D=63213""}","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","false",
"smi-7525628297a981df","oversight-gov","Oversight.gov","Oversight / Pain Points","Search Reports",,"https://www.oversight.gov/reports/federal","https://www.oversight.gov/",,"success",,"{""title"":""Search Reports"",""itemUrl"":""https://www.oversight.gov/reports/federal""}","2026-06-24 07:53:15.475","2026-06-24 07:53:15.475","2026-06-24 07:53:15.475","false",
"smi-77d134f63d0e7890","osha-enforcement","OSHA Enforcement","Medical / Deployment / Occu-Med","STANDARDS",,"https://www.osha.gov/laws-regs","https://www.osha.gov/ords/imis/establishment.html",,"success",,"{""title"":""STANDARDS"",""itemUrl"":""https://www.osha.gov/laws-regs""}","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","false",
"smi-7a4b9bb28ed2bc16","federal-register","Federal Register","Regulatory / Rulemaking","Dates",,"https://www.federalregister.gov/documents/current","https://www.federalregister.gov/",,"success",,"{""title"":""Dates"",""itemUrl"":""https://www.federalregister.gov/documents/current""}","2026-06-24 07:53:09.988","2026-06-24 07:53:09.988","2026-06-24 07:53:09.988","false",
"smi-7a511a6ae8af4e2c","grants-gov","Grants.gov","Federal Procurement / Awards","Register",,"https://www.grants.gov/register","https://www.grants.gov/",,"success",,"{""title"":""Register"",""itemUrl"":""https://www.grants.gov/register""}","2026-06-24 07:53:05.663","2026-06-24 07:53:05.663","2026-06-24 07:53:05.663","false",
"smi-7d7289c94229333d","oversight-gov","Oversight.gov","Oversight / Pain Points","View Report",,"https://www.oversight.gov/reports/audit/independent-auditors-report-sbas-fiscal-year-2025-compliance-payment-integrity","https://www.oversight.gov/",,"success",,"{""title"":""View Report"",""itemUrl"":""https://www.oversight.gov/reports/audit/independent-auditors-report-sbas-fiscal-year-2025-compliance-payment-integrity""}","2026-06-24 07:53:15.475","2026-06-24 07:53:15.475","2026-06-24 07:53:15.475","false",
"smi-7f896a75ca0f011e","gd","General Dynamics","Contractor Newsrooms","{{{Title}}}",,"https://www.gd.com/%7B%7BLink.Url%7D%7D%7B%7BLink.Query%7D%7D","https://www.gd.com/news",,"success",,"{""title"":""{{{Title}}}"",""itemUrl"":""https://www.gd.com/%7B%7BLink.Url%7D%7D%7B%7BLink.Query%7D%7D""}","2026-06-24 07:52:50.772","2026-06-24 07:52:50.772","2026-06-24 07:52:50.772","false",
"smi-812d531a07335157","osha-data","OSHA Data","Medical / Deployment / Occu-Med","Investigation Summaries for fatalities and non-fatalities",,"https://www.osha.gov/ords/imis/accidentsearch.html","https://www.osha.gov/data","2025-12-04 00:00:00","success",,"{""title"":""Investigation Summaries for fatalities and non-fatalities"",""itemUrl"":""https://www.osha.gov/ords/imis/accidentsearch.html"",""publishedDate"":""2025-12-04T00:00:00.000Z""}","2026-06-24 07:53:39.762","2026-06-24 07:53:39.762","2026-06-24 07:53:39.762","false",
"smi-840e8801b8449c62","osha-enforcement","OSHA Enforcement","Medical / Deployment / Occu-Med","Speaker Requests",,"https://www.osha.gov/speaker-requests","https://www.osha.gov/ords/imis/establishment.html",,"success",,"{""title"":""Speaker Requests"",""itemUrl"":""https://www.osha.gov/speaker-requests""}","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","2026-06-24 07:53:42.191","false",
"smi-845f5c0c8132178f","parsons","Parsons","Contractor Newsrooms","Parsons Awarded $22M Contract For Los Angeles’ I-605 Multimodal Corridor Improvements",,"https://www.parsons.com/2026/06/parsons-awarded-22m-contract-for-los-angeles-i-605-multimodal-corridor-improvements/","https://www.parsons.com/newsroom/",,"success",,"{""title"":""Parsons Awarded $22M Contract For Los Angeles’ I-605 Multimodal Corridor Improvements"",""itemUrl"":""https://www.parsons.com/2026/06/parsons-awarded-22m-contract-for-los-angeles-i-605-multimodal-corridor-improvements/""}","2026-06-24 07:52:53.448","2026-06-24 07:52:53.448","2026-06-24 07:52:53.448","false",
"smi-859c4e73fa33b6f1","acquisition-gov","Acquisition.gov","Federal Procurement / Awards","Smart Matrix",,"https://www.acquisition.gov/smart-matrix","https://www.acquisition.gov/",,"success",,"{""title"":""Smart Matrix"",""itemUrl"":""https://www.acquisition.gov/smart-matrix""}","2026-06-24 07:53:07.563","2026-06-24 07:53:07.563","2026-06-24 07:53:07.563","false",
